bookID,title,authors,average_rating,isbn,language_code,# num_pages,ratings_count,text_reviews_count,prices
13706,The Rumble Seat Pony,C.W. Anderson,4.17,002705490X,eng,46,24,0,214.12
13719,Cromartie High School  Vol. 06,Eiji Nonaka-Brendan Frayne,4.21,1413902626,eng,176,60,4,280.06
13720,Cromartie High School  Vol. 05,Eiji Nonaka-Brendan Frayne,4.29,1413902618,eng,168,62,2,257.77
13722,Cromartie High School  Vol. 01,Eiji Nonaka-Brendan Frayne,3.99,141390257X,eng,158,389,39,165.3
13724,Cromartie High School  Vol. 02,Eiji Nonaka-Brendan Frayne,4.16,1413902588,eng,161,134,9,289.05
13727,Bleach  Volume 16,Tite Kubo,4.34,1421506149,eng,208,5589,69,233.04
13728,Bleach  Volume 13,Tite Kubo,4.35,1421506114,eng,208,6172,78,76.87
13729,Bleach  Volume 10,Tite Kubo,4.28,1421500817,eng,208,6726,79,229.34
13730,Bleach  Volume 18,Tite Kubo,4.33,1421510421,eng,208,6600,62,116.23
13731,Bleach  Volume 17,Tite Kubo,4.35,1421510413,eng,208,6093,54,219.67
13733,Bleach  Volume 19,Tite Kubo,4.36,142151043X,eng,216,5777,72,46.97
13735,Bleach  Volume 20,Tite Kubo,4.36,1421510448,eng,216,5517,68,65.58
13739,Twelve Fair Kingdoms,Suzette Haden Elgin,3.99,425058506,eng,195,137,10,285.95
13741,Crest of the Stars 2: A Modest War  (Seikai no Monshou  #2),Hiroyuki Morioka,4.1,1598165763,eng,222,129,5,74.57
13743,Crest of the Stars 3: Return to a Strange World  (Seikai no Monshou  #3),Hiroyuki Morioka,4.21,1598165771,eng,203,125,3,212.85
13746,Julie and Julia: My Year of Cooking Dangerously,Julie Powell,3.7,316013269,en-US,307,2229,542,134.36
13747,Julie and Julia: 365 Days  524 Recipes  1 Tiny Apartment Kitchen,Julie Powell,3.7,031610969X,eng,310,133643,5797,135.27
13751,The Darkness That Comes Before (The Prince of Nothing  #1),R. Scott Bakker,3.79,1841494089,en-US,638,317,33,197.54
13752,The Master of Go,Yasunari Kawabata-Edward G. Seidensticker,3.85,679761063,eng,189,2708,196,120.05
13759,Conrad's Fate (Chrestomanci  #5),Diana Wynne Jones,4.05,60747455,eng,400,7875,318,221.21
13762,Rocketman: Astronaut Pete Conrad's Incredible Ride to the Moon and Beyond,Nancy Conrad-Howard A. Klausner-Buzz Aldrin,4.09,045121837X,eng,301,24,3,123.32
13764,Red River  Vol. 14 (Red River  #14),Chie Shinohara,4.45,1421505568,eng,191,998,14,200.25
13765,Red River  Vol. 15 (Red River  #15),Chie Shinohara,4.45,1421505576,eng,191,980,13,216.41
13767,Red River  Vol. 16 (Red River  #16),Chie Shinohara,4.44,1421505584,eng,191,975,14,42.48
13769,Red River  Vol. 17 (Red River  #17),Chie Shinohara,4.43,1421509970,eng,189,960,11,188.16
13783,Tramps Like Us  Volume 8,Yayoi Ogawa,4.32,1595324380,en-US,192,603,11,294.78
13784,Tramps Like Us  Volume 9,Yayoi Ogawa,4.33,1595324399,en-GB,185,552,9,121.85
13785,Tramps Like Us  Volume 11,Yayoi Ogawa,4.3,1598161989,eng,182,471,10,289.32
13786,Tramps Like Us  Volume 12,Yayoi Ogawa,4.38,1598161997,en-US,179,488,7,226.02
13797,Suki's Kimono,Chieri Uegaki-Stéphane Jorisch,4.18,1553377524,eng,32,601,114,167.61
13800,The Interpreter,Suki Kim,3.55,312422245,eng,304,917,102,101.85
13806,The Thousandfold Thought (The Prince of Nothing  #3),R. Scott Bakker,3.93,158567883X,eng,560,8388,214,203.07
13807,Flight of the Nighthawks (The Darkwar Saga  #1),Raymond E. Feist,3.95,60792787,en-US,368,9378,107,75.07
13809,Exile's Return (Conclave of Shadows  #3),Raymond E. Feist,4.02,380803275,eng,343,11973,88,43.03
13810,Magician: Master (The Riftwar Saga #2),Raymond E. Feist,4.26,553564935,eng,499,57779,539,57.44
13811,Talon of the Silver Hawk (Conclave of Shadows  #1),Raymond E. Feist,4.02,380803240,eng,378,14455,159,78.93
13812,Magician: Apprentice (The Riftwar Saga  #1),Raymond E. Feist,4.18,553564943,eng,485,69624,1266,151.13
13813,A Darkness At Sethanon (The Riftwar Saga  #4),Raymond E. Feist,4.19,586066888,en-GB,527,49946,421,65.62
13814,Into a Dark Realm (The Darkwar Saga  #2),Raymond E. Feist,4,60792809,eng,319,8974,95,255.37
13815,Servant of the Empire (The Empire Trilogy  #2),Raymond E. Feist-Janny Wurts,4.29,586203818,eng,827,22247,231,105.51
13816,Jimmy the Hand (Legends of the Riftwar  #3),Raymond E. Feist-Steve Stirling,3.95,6483909,eng,368,5579,69,74.52
13817,Shards of a Broken Crown (The Serpentwar Saga  #4),Raymond E. Feist,4.01,380789833,eng,498,17883,98,174.65
13819,Murder In LaMut (Legends of the Riftwar  #2),Raymond E. Feist-Joel Rosenberg,3.7,6483895,eng,337,5083,62,109.95
13820,Manna from Heaven,Roger Zelazny-Scott Zrubeck-Steven Brust,3.95,809530953,en-US,255,334,9,272.36
13821,Lord of Light,Roger Zelazny,4.1,60567236,eng,296,22530,1050,237.01
13823,Roger Zelazny's To Rule in Amber (The Dawn of Amber  #3),John Gregory Betancourt-Roger Zelazny,3.75,1596871326,eng,310,730,12,212.59
13827,This Immortal,Roger Zelazny,3.94,671698486,eng,216,8382,213,129.95
13829,Terrier (Beka Cooper  #1),Tamora Pierce,4.16,037581468X,eng,584,54179,1570,96.4
13830,The Woman Who Rides Like a Man (Song of the Lioness  #3),Tamora Pierce,4.21,689878583,en-US,284,58610,1095,220.65
13831,Alanna: The First Adventure (Song of the Lioness  #1),Tamora Pierce,4.27,689878559,eng,274,96683,3648,210.36
13833,Emperor Mage (Immortals  #3),Tamora Pierce,4.31,1416903372,eng,358,47519,593,241.8
13834,The Realms of the Gods (Immortals  #4),Tamora Pierce,4.32,141690817X,eng,347,45112,638,144.55
13835,In the Hand of the Goddess (Song of the Lioness  #2),Tamora Pierce,4.25,689878567,eng,264,73749,1341,104.83
13836,Wild Magic (Immortals  #1),Tamora Pierce,4.33,1416903437,eng,362,58923,1380,146.52
13837,Lioness Rampant (Song of the Lioness  #4),Tamora Pierce,4.29,689878575,en-US,384,69728,1202,42.07
13839,The Botany of Desire: A Plant's-Eye View of the World,Michael Pollan,4.06,375760393,eng,297,39426,2777,24.82
13842,The Botany of Desire: A Plant's-Eye View of the World,Michael Pollan-Scott Brick,4.06,1596590939,eng,0,118,37,150.2
13843,The Hounds of the Mórrígan,Pat O'Shea,4.03,192752812,eng,480,2578,138,119.3
13853,The Lion  the Witch and the Wardrobe,C.S. Lewis-Pauline Baynes,4.21,60530839,en-US,112,370,19,210.57
13854,Promise of the Witch King (Forgotten Realms: The Sellswords  #2),R.A. Salvatore,4.17,786940735,eng,373,7605,97,47.99
13855,The Witch of Blackbird Pond,Elizabeth George Speare-Tim Stevens,3.98,7148976,eng,286,232,25,157.87
13856,Witches Abroad (Discworld  #12),Terry Pratchett,4.23,055215296X,en-GB,368,337,31,254.64
13857,The Screwtape Letters,C.S. Lewis,4.22,6280609,eng,209,663,90,157.79
13860,The Wizard's Apprentice (The Keepers  #2),Jackie French Koller-Rebecca Guay,3.78,689855923,eng,192,345,19,112.15
13862,The Wizard's Apprentice (The Keepers  #4),Jackie French Koller-Davina Porter,3.78,1402580355,eng,4,1,0,260.06
13867,Magician: Apprentice (The Riftwar Saga  #1),Raymond E. Feist,4.18,553267604,eng,336,611,20,87.07
13871,Magician: Apprentice (The Riftwar Saga  #1),Raymond E. Feist-Brett Booth,4.45,976401150,eng,265,274,5,82.11
13872,Geek Love,Katherine Dunn,3.96,375713344,eng,348,46282,4921,220.04
13873,Geek Love,Katherine Dunn,3.96,241126274,eng,347,19,1,95.98
13876,Dear God  Help!!! Love  Earl,Barbara Park-Kenneth Lafreniere,3.95,679853952,eng,144,36,4,57.02
13878,Prince of the Blood (Krondor's Sons  #1),Raymond E. Feist,3.97,553588117,eng,429,18852,165,59.34
13879,Shards of a Broken Crown (The Serpentwar Saga  #4),Raymond E. Feist,4.01,380973995,en-US,417,127,3,267.79
13881,Rage of a Demon King (The Serpentwar Saga  #3),Raymond E. Feist,4.04,380974738,en-US,436,21311,85,245.82
13888,Knife of Dreams (Wheel of Time  #11),Robert Jordan,4.14,812577566,eng,860,80208,1424,64.76
13889,To the Blight (The Eye of the World  #2),Robert Jordan,4.23,1904233198,eng,500,1101,26,232.86
13890,A Crown of Swords (Wheel of Time  #7),Robert Jordan,4.03,812550285,eng,880,100910,1459,91.29
13891,Winter's Heart (Wheel of Time  #9),Robert Jordan,3.94,081257558X,eng,780,82029,1322,95.93
13895,The Fires of Heaven (Wheel of Time  #5),Robert Jordan,4.15,1857232097,eng,912,106302,1503,270.76
13912,A Beautiful Mind,Sylvia Nasar,4.13,571212921,eng,461,111633,978,253.18
13913,How To Have A Beautiful Mind,Edward de Bono,3.63,91894603,en-US,232,1508,127,72.31
13915,A Beautiful Mind,Sylvia Nasar,4.13,571177948,eng,464,13,3,218.88
13922,Wolfskin (The Light Isles  #1),Juliet Marillier,4,765345900,eng,544,5531,217,54.03
13923,Blade of Fortriu (The Bridei Chronicles  #2),Juliet Marillier,4.08,765309963,eng,496,5048,185,161.86
13924,The Dark Mirror (The Bridei Chronicles  #1),Juliet Marillier,3.97,076530998X,en-US,512,61,7,74.81
13925,Child of the Prophecy (Sevenwaters  #3),Juliet Marillier,4.11,765345013,eng,596,16577,674,207.25
13927,Son of the Shadows (Sevenwaters  #2),Juliet Marillier,4.33,765343266,eng,608,23552,1024,167.95
13929,Wildwood Dancing (Wildwood  #1),Juliet Marillier,4.09,375833641,eng,407,24068,2160,285.96
13930,Foxmask (Saga of the Light Isles  #2),Juliet Marillier,4.1,330411845,eng,670,101,9,39.06
13931,Foxmask (Saga of the Light Isles  #2),Juliet Marillier,4.1,765345919,eng,560,4040,138,294.22
13932,The Noonday Demon: An Atlas of Depression,Andrew Solomon,4.17,684854678,eng,576,8749,686,42.26
13933,The Noonday Demon: An Atlas of Depression,Andrew Solomon,4.17,965018881,eng,571,3,0,170.37
13934,The Noonday Demon: An Anatomy of Depression,Andrew Solomon,4.17,99277131,en-GB,560,112,11,267.49
13939,My Secret: A PostSecret Book,Frank Warren,4.34,61196681,en-GB,144,5801,283,170.92
13943,The Secret Lives of Men and Women: A PostSecret Book,Frank Warren,4.37,61198757,en-GB,144,5359,243,272.2
13944,The Secret Life of Houdini: The Making of America's First Superhero,William Kalush-Larry Sloman,3.86,743272072,en-US,592,1692,229,140.26
13947,The Golden Key,Melanie Rawn-Kate Elliott-Jennifer Roberson,3.81,330347764,eng,1074,34,5,276.81
13951,The Case Of The Golden Key (Jigsaw Jones Mystery #19),James Preller-Jamie  Smith,3.85,439426286,eng,80,83,10,141.88
13956,Wise Child,Monica Furlong,4.14,394891058,eng,228,176,12,268.06
13965,King Solomon's Ring,Konrad Lorenz-Marjorie Kerr Wilson,4.23,415267471,eng,192,1421,70,92.06
13968,The Konrad Saga (Konrad  #1-3),David S. Garnett-David Ferring,3.53,1841542768,eng,608,72,4,215.08
13973,Civilized Man's Eight Deadly Sins,Konrad Lorenz-Marjorie Latzke,3.8,416814700,eng,80,250,11,99.79
13979,Aerie (Dragon Jousters  #4),Mercedes Lackey,3.95,075640391X,en-US,291,4821,92,93.73
13980,Sanctuary (Dragon Jousters  #3),Mercedes Lackey,4,756403413,eng,448,6335,78,268.04
13981,Fortune's Fool (Five Hundred Kingdoms  #3),Mercedes Lackey,3.83,373802668,en-US,362,7657,276,175.17
13982,The Fairy Godmother (Five Hundred Kingdoms  #1),Mercedes Lackey,3.97,373802455,eng,479,15576,849,203.86
13983,The Wizard of London (Elemental Masters  #4),Mercedes Lackey,3.78,756403634,en-US,384,6047,195,271.48
13985,By Slanderous Tongues (Doubled Edge  #3),Mercedes Lackey-Roberta Gellis,3.89,1416521070,eng,544,691,19,158.53
13986,Arrows of the Queen (Heralds of Valdemar  #1),Mercedes Lackey,4.16,886773784,eng,320,29552,882,266.95
13987,Phoenix and Ashes (Elemental Masters  #3),Mercedes Lackey,4.01,756402727,eng,480,6860,219,238.38
13990,Storm Warning (Valdemar: Mage Storms #1),Mercedes Lackey,4.02,886776619,eng,428,10958,109,250.94
13991,This Rough Magic (Heirs of Alexandria  #2),Mercedes Lackey-Eric Flint-Dave Freer,3.85,743499093,eng,893,1176,23,254.14
13993,Joust (Dragon Jousters  #1),Mercedes Lackey,4.01,756401534,eng,448,9871,254,202.54
13994,Winds of Fury (Valdemar: Mage Winds #3),Mercedes Lackey,4.05,886776120,eng,423,11789,98,246.45
13995,Winds of Fate (Valdemar: Mage Winds #1),Mercedes Lackey,4.03,886775167,eng,458,14300,201,64.77
13996,Alta (Dragon Jousters  #2),Mercedes Lackey,4.03,756402573,en-US,434,6915,108,48.61
13997,The Serpent's Shadow (Elemental Masters  #1),Mercedes Lackey,3.99,756400619,en-US,394,8533,288,222.21
13998,Storm Rising (Valdemar: Mage Storms  #2),Mercedes Lackey,4.01,886777127,en-US,412,10577,76,174.06
13999,To Light a Candle (Obsidian Mountain  #2),Mercedes Lackey-James Mallory,4.11,765341425,eng,856,8495,124,199.83
14000,Exile's Valor (Heralds of Valdemar  #7),Mercedes Lackey,4.18,756402212,en-GB,438,10629,95,187.2
14003,The River's Gift,Mercedes Lackey,3.88,451457595,eng,128,1029,57,224.94
14004,Jinx High (Diana Tregarde  #3),Mercedes Lackey,3.82,765313197,en-US,335,3473,63,34.58
14007,Owlknight (Owl Mage Trilogy  #3),Mercedes Lackey-Larry Dixon,3.97,886779162,eng,450,7905,89,290.87
14008,Bedlam's Edge (Bedlam's Bard  #8),Mercedes Lackey-Rosemary Edghill,3.92,1416521100,en-US,384,914,20,216.76
14009,Owlflight (Owl Mage Trilogy  #1),Mercedes Lackey-Larry Dixon,3.97,886778042,eng,342,9007,155,120.38
14012,Children of the Night (Diana Tregarde  #2),Mercedes Lackey,3.94,765313189,en-US,320,4291,95,198.8
14013,Winter Moon (Walker Papers  #1.5),Mercedes Lackey-Tanith Lee-C.E. Murphy,3.78,373802390,eng,393,2628,144,271.55
14014,Arrow's Fall (Heralds of Valdemar  #3),Mercedes Lackey,4.19,886774004,en-US,319,18945,310,48.98
14016,Difficult Conversations: How to Discuss What Matters Most,Bruce Patton-Douglas Stone-Sheila Heen,4.07,014027782X,en-US,250,59,10,206.91
14026,The Scarlet Gang of Asakusa,Yasunari Kawabata-Alisa Freedman,3.35,520241827,eng,181,349,36,292.51
14027,Thousand Cranes,Yasunari Kawabata-Edward G. Seidensticker,3.76,679762655,eng,147,5900,410,190.48
14028,Snow Country,Yasunari Kawabata-Edward G. Seidensticker,3.68,679761047,eng,175,12085,949,232.53
14029,Beauty and Sadness,Yasunari Kawabata-Howard Hibbett,3.86,679761055,eng,206,4649,293,117.58
14030,The Dancing Girl of Izu and Other Stories,Yasunari Kawabata-J. Martin Holman,3.78,1887178945,eng,176,1322,74,283.5
14031,Palm-of-the-Hand Stories,Yasunari Kawabata-Lane Dunlop-J. Martin Holman,4,374530491,eng,288,1721,126,126.74
14032,House of the Sleeping Beauties and Other Stories,Yasunari Kawabata-Edward G. Seidensticker-Yukio Mishima,3.68,4770029756,eng,148,3425,211,115.75
14033,First Snow on Fuji,Yasunari Kawabata-Michael Emmerich,3.85,1582431051,eng,227,575,43,90.88
14034,The Old Capital,Yasunari Kawabata-J. Martin Holman,3.78,1593760329,eng,160,2168,155,97.06
14043,Romanee Conti: The World's Most Fabled Wine,Richard Olney,3.74,847819272,eng,208,19,1,96.21
14045,As I Crossed a Bridge of Dreams: Recollections of a Woman in Eleventh-Century Japan,Lady Sarashina-Ivan Morris,3.8,140442820,eng,148,487,52,68.26
14046,The Time Traveler's Wife,Audrey Niffenegger,3.96,1596921536,eng,518,1004,256,229.49
14049,The Part-Time Wife (The Secret Lives of Society Wives  #6),Maureen Child,3.59,373767552,eng,179,118,12,294.41
14050,The Time Traveler's Wife,Audrey Niffenegger,3.96,965818675,eng,528,747578,31284,127.83
14051,Part-Time Wife (Hometown Heartbreakers  #4),Susan Mallery,3.96,373240279,eng,256,540,22,213.62
14054,The Little Friend,Donna Tartt,3.45,747573646,eng,555,759,103,41.83
14055,The Little Friend,Donna Tartt,3.45,747562113,eng,559,215,24,128.78
14056,The Littles and Their Amazing New Friend,John Lawrence Peterson,3.92,590876120,eng,112,181,16,35.28
14058,The Little Friend,Donna Tartt,3.45,747564132,en-GB,555,519,60,202.42
14060,Little House Friends (Little House Chapter Books: Laura  #9),Laura Ingalls Wilder-Renée Graef,3.99,64420809,eng,80,70,2,216.65
14063,The Legend of the Poinsettia,Tomie dePaola,4.19,698115678,eng,32,2285,104,185.37
14064,I Am Legend,Richard Matheson,4.06,1857988094,eng,160,55137,3065,57.63
14069,Throne of Jade (Temeraire  #2),Naomi Novik,3.9,345481291,eng,398,27547,1690,232.2
14072,Thrones  Dominations,Dorothy L. Sayers-Jill Paton Walsh,3.88,312968302,en-US,322,162,23,174.01
14075,A Throne in Brussels: Britain  the Saxe-Coburgs and the Belgianisation of Europe,Paul Belien,4.1,1845400658,eng,384,13,2,236.67
14081,Utena: Revolutionary Girl 01,Chiho Saitō,3.83,3551768617,ger,192,12,0,55.75
14082,Malgudi Days,R.K. Narayan-Jhumpa Lahiri,4.21,143039652,eng,264,13066,446,46.54
14084,The Magic Barrel,Bernard Malamud-Jhumpa Lahiri,4,374525862,en-US,240,1898,93,251.65
14088,O Xará,Jhumpa Lahiri,3.98,8535905324,por,336,140,8,245.5
14089,Prétear  Vol. 4 (Prétear  #4),Junichi Sato-Kaori Naruse,3.96,1413901476,eng,180,286,14,267.94
14091,Prétear  Vol. 3 (Prétear  #3),Junichi Sato-Kaori Naruse,3.95,1413901468,eng,172,317,12,128.49
14092,Prétear  Vol. 2 (Prétear  #2),Junichi Sato-Kaori Naruse,4,141390145X,eng,182,338,18,275.3
14093,Zinn & the Art of Road Bike Maintenance,Lennard Zinn-Todd Telander,4.28,1931382697,eng,356,275,23,173.83
14095,A Power Governments Cannot Suppress,Howard Zinn,4.27,872864758,eng,293,854,79,89.79
14096,Wherever You Go  There You Are: Mindfulness Meditation in Everyday Life,Jon Kabat-Zinn,4.12,1401307787,eng,304,28452,1210,295.33
14098,Mindfulness for Beginners,Jon Kabat-Zinn,3.83,1591794641,eng,3,2496,222,207.38
14106,Grammar Snobs Are Great Big Meanies: A Guide to Language for Fun and Spite,June Casagrande,3.78,143036831,eng,199,733,151,116.46
14107,Death of a Snob (Hamish Macbeth  #6),M.C. Beaton,3.78,553409689,eng,192,17,1,204.21
14115,Beauty is the Beast  Vol. 4,Tomo Matsumoto-Tomo Kimura,3.79,1421503549,eng,208,329,11,114.7
14117,Beauty and the Beast,Max Eilenberg-Angela Barrett,4.36,763631604,eng,64,3609,128,258.26
14131,Mao II,Don DeLillo-Marianne Véron,3.68,2742735402,fre,278,9,1,261.65
14137,White Noise: Text and Criticism,Don DeLillo-Mark Osteen,3.86,140274987,eng,560,730,73,220.31
14142,The Art of Loving,Erich Fromm-Peter D. Kramer-Rainer Funk,4.03,61129739,eng,192,35605,1187,245.22
14143,The Art of Loving,Eiki Eiki-Sashiko Sato-Bambi Eloriaga,3.48,1569709084,en-US,184,163,13,286.63
14150,The Jennifer Morgue (Laundry Files  #2),Charles Stross,4.04,1930846452,eng,313,9038,493,68.01
14168,Inattentional Blindness,Arien Mack-Irvin Rock,4.2,262632039,en-US,287,10,3,203.48
14169,Touching the Rock: An Experience of Blindness,John M. Hull-Oliver Sacks,3.97,067973547X,eng,248,128,21,198.69
14173,Blindness and Insight: Essays in the Rhetoric of Contemporary Criticism,Paul De Man-Wlad Godzich,4.09,816611351,eng,342,172,9,256.51
14176,Yiddish with Dick and Jane,Ellis Weiner-Barbara Davilman-Gabi Payn,3.91,316159727,en-US,112,365,64,73.63
14177,A Treasury of Dick and Jane and Friends (Dick and Jane),Pearson Scott Foresman-William S. Gray,4.1,448433400,en-US,200,357,41,79.42
14179,The Complete Dick Tracy Volume 1: 1931-1933,Chester Gould-Ashley Wood-Max Allan Collins,4.01,1600100368,eng,352,165,15,45.52
14181,Do Androids Dream Of Electric Sheep?,Philip K. Dick,4.08,752864300,en-US,224,259,28,154.21
14183,The Philip K. Dick Reader,Philip K. Dick,4.28,806518561,eng,422,2699,161,49.1
14184,The Shifting Realities of Philip K. Dick,Philip K. Dick-Lawrence Sutin,4.1,679747877,en-US,384,881,40,155.29
14185,The Three Stigmata of Palmer Eldritch,Philip K. Dick,4.01,1407247425,eng,231,22980,921,136.95
14186,The Collected Stories of Philip K. Dick 3: Second Variety,Philip K. Dick-John Brunner,4.26,806512261,eng,414,3082,71,222.18
14188,The Minority Report (Collected Stories of Philip K. Dick),Philip K. Dick,4.19,806521686,eng,396,20,0,186.43
14190,The Man in the High Castle,Philip K. Dick,3.63,575073357,eng,256,437,28,239.31
14191,The Man In The High Castle,Philip K. Dick,3.63,965018849,eng,239,55,1,55.89
14194,A Man's Protection,Jayne Castle-Jayne Ann Krentz,3.88,440151880,eng,186,266,5,267.08
14196,Jonathan Strange y el señor Norrell,Susanna Clarke-Ana María de la Fuente,3.82,8478889736,spa,795,182,32,281.51
14201,Jonathan Strange & Mr Norrell,Susanna Clarke,3.82,765356155,eng,1006,151294,9162,222.4
14202,Jonathan Strange & Mr Norrell,Susanna Clarke,3.82,073945210X,eng,782,308,62,202.03
14204,Gilead,Marilynne Robinson,3.85,2005883,eng,247,361,79,286.28
14212,Gilead,Marilynne Robinson,3.85,6393837,eng,247,155,27,144.46
14214,Hunger,Lan Samantha Chang,3.89,140288481,eng,192,793,73,128.54
14218,Elect Mr. Robinson for a Better World,Donald Antrim,3.67,375725032,eng,185,795,99,213.14
14222,El Verificador,Donald Antrim,3.43,8483102773,spa,218,2,0,159.32
14227,The Diezmo,Rick Bass,3.46,618710507,eng,224,11,2,260.21
